0.54,3,8,"[0.024092480212376245, -0.0013631989451727067, 0.0, 0.0]"
0.54,3,22,"[0.024114340830527096, -0.0014444442720357934, 0.0, 0.0]"
0.54,3,23,"[0.08284643119816675, -0.09015019653288453, 0.0, 0.0]"
0.54,4,10,"[-0.06941242313451168, -0.1375887563556193, 0.0, 0.0]"
0.54,4,13,"[-0.0745009800389319, 0.06572291343383058, 0.0, 0.0]"
0.54,4,22,"[-0.05566527944191321, 0.038877160066197514, 0.0, 0.0]"
0.54,4,23,"[-0.05051481403737616, -0.05631252143840631, 0.0, 0.0]"
0.54,4,24,"[-0.053260103603296534, 0.002998534852073676, 0.0, 0.0]"
0.54,4,32,"[-0.05098282521640829, -0.058996755133456966, 0.0, 0.0]"
0.54,5,13,"[-0.10896946278235747, 0.08622996478456467, 0.0, 0.0]"
0.54,6,19,"[-0.014827300185523995, 0.09970912476107731, 0.0, 0.0]"
0.54,6,21,"[-0.018793431817774375, 0.07356886231059519, 0.0, 0.0]"
0.54,7,28,"[0.12708979630281225, 0.019537391062764975, 0.0, 0.0]"
0.54,8,19,"[0.0, 0.0989993610286926, 0.0, 0.0]"
0.54,8,32,"[0.03549270828724627, -0.0586676714106202, 0.0, 0.0]"
0.54,9,10,"[0.0738930202415371, -0.12968096025415438, 0.0, 0.0]"
0.54,9,19,"[0.0, 0.09900619639834135, 0.0, 0.0]"
0.54,9,26,"[0.0, 0.03680419822643348, 0.0, 0.0]"
0.54,9,28,"[0.005797560285940921, 0.028055709724230507, 0.0, 0.0]"
0.54,10,22,"[-0.12736634018143506, 0.0388547809378077, 0.0, 0.0]"
0.54,11,25,"[-0.06204873586073342, 0.0713818022743161, 0.0, 0.0]"
0.54,11,31,"[0.0, -0.1495345842684592, 0.0, 0.0]"
0.54,13,15,"[0.02746262015861595, -0.02241038425948837, 0.0, 0.0]"
0.54,13,17,"[0.06970578158964377, -0.12078635610063058, 0.0, 0.0]"
0.54,14,20,"[0.12842463014580424, -0.12439105971719083, 0.0, 0.0]"
0.54,15,21,"[-0.04311361973956135, 0.0706182959263374, 0.0, 0.0]"
0.54,15,28,"[-0.025561624052051403, 0.03377869004943895, 0.0, 0.0]"
0.54,16,28,"[-0.041233590043826575, 0.04752020641265362, 0.0, 0.0]"
0.54,16,31,"[-0.002678546606624011, -0.14963638564460385, 0.0, 0.0]"
0.54,18,28,"[-0.0390720667104439, 0.04465241406082647, 0.0, 0.0]"
0.54,18,31,"[0.0, -0.14955488155862498, 0.0, 0.0]"
0.54,19,22,"[0.09898306138040855, -0.00038704640644266695, 0.0, 0.0]"
0.54,19,24,"[0.09571442672086493, -0.0461788768660687, 0.0, 0.0]"
0.54,19,27,"[0.1107331651145008, -0.09843189127311809, 0.0, 0.0]"
0.54,20,22,"[-0.04879530733407826, 0.03721699723055813, 0.0, 0.0]"
0.54,20,26,"[-0.06331250592155957, 0.06341213661332762, 0.0, 0.0]"
0.54,21,24,"[0.07707932629148599, -0.06005902660107584, 0.0, 0.0]"
0.54,21,32,"[0.10189560034665722, -0.09727761552668046, 0.0, 0.0]"
0.54,22,26,"[0.0, 0.036813648086635904, 0.0, 0.0]"
0.54,22,32,"[0.046646568081227545, -0.06211062152980571, 0.0, 0.0]"
0.54,24,31,"[0.0, -0.1495597963704328, 0.0, 0.0]"
0.54,25,27,"[0.09396329849825272, -0.08830236987288577, 0.0, 0.0]"
0.54,26,29,"[0.07854392408508673, -0.08427120873180792, 0.0, 0.0]"
0.54,27,28,"[-0.06466356944955863, 0.06828649457886987, 0.0, 0.0]"
0.54,27,31,"[-0.03300338780226548, -0.14813903520242622, 0.0, 0.0]"
0.53,0,3,"[-0.02929775272110512, 0.03313829664847146, 0.0, 0.0]"
0.53,0,13,"[-0.021884077357194817, 0.026912429208552618, 0.0, 0.0]"
0.53,2,19,"[-0.04406617965811314, 0.0922723838541798, 0.0, 0.0]"
0.53,2,22,"[-0.017375159431188388, 0.014868058981237081, 0.0, 0.0]"
0.53,3,4,"[0.08114374978427262, -0.09416375893371944, 0.0, 0.0]"
0.53,3,9,"[0.024378857108381665, 0.0, 0.0, 0.0]"
0.53,4,9,"[-0.06695213084118835, 0.055514751174738086, 0.0, 0.0]"
0.53,4,28,"[-0.07592510230055535, 0.07120490408102785, 0.0, 0.0]"
0.53,5,25,"[-0.11115681036182798, 0.09842091597418362, 0.0, 0.0]"
0.53,6,23,"[0.028858565926815228, -0.057873968891563286, 0.0, 0.0]"
0.53,6,28,"[-0.013770662607022057, 0.028068896657415816, 0.0, 0.0]"
0.53,7,18,"[0.119821957374919, -0.05845847563330053, 0.0, 0.0]"
0.53,9,18,"[0.04084211741126041, -0.04135842178288911, 0.0, 0.0]"
0.53,11,21,"[-0.0634993466158024, 0.07615879920245751, 0.0, 0.0]"
0.53,11,26,"[-0.045238820810903274, 0.05180995612856303, 0.0, 0.0]"
0.53,12,25,"[0.1497049819126353, 0.05439632507730973, 0.0, 0.0]"
0.53,13,18,"[0.04276820074140129, -0.040709460066196405, 0.0, 0.0]"
0.53,13,23,"[0.060098239588071346, -0.06418145177855346, 0.0, 0.0]"
0.53,15,18,"[0.004852801177049633, -0.012960612011021989, 0.0, 0.0]"
0.53,15,22,"[-0.007595177371207411, 0.007709795338212492, 0.0, 0.0]"
0.53,15,23,"[0.021122800154660473, -0.06223057261929193, 0.0, 0.0]"
0.53,15,26,"[-0.03200271386033677, 0.04022464842597283, 0.0, 0.0]"
0.53,16,23,"[-0.008321287029780427, -0.06107131379423129, 0.0, 0.0]"
0.53,16,26,"[-0.04536407890139312, 0.05164393460438826, 0.0, 0.0]"
0.53,17,19,"[-0.14395103531299, 0.13860269608684772, 0.0, 0.0]"
0.53,18,23,"[-0.007401404250206895, -0.060072966837771094, 0.0, 0.0]"
0.53,19,20,"[0.11241621913987328, -0.10431098758725767, 0.0, 0.0]"
0.53,20,21,"[-0.09006899112146867, 0.09582219926076463, 0.0, 0.0]"
0.53,20,28,"[-0.05777313377707242, 0.0583133906771208, 0.0, 0.0]"
0.53,21,26,"[0.06759845525178279, 0.02762054573872564, 0.0, 0.0]"
0.53,22,24,"[0.011563971937226462, -0.012045553897181453, 0.0, 0.0]"
0.53,23,26,"[-0.08041351707802714, 0.07979657136909088, 0.0, 0.0]"
0.53,23,28,"[-0.08282227829816488, 0.08372770102875884, 0.0, 0.0]"
0.53,26,32,"[0.07811612322599064, -0.07986118171449987, 0.0, 0.0]"
0.53,27,32,"[-0.03782536695059312, -0.059687615196142525, 0.0, 0.0]"
0.52,0,25,"[-0.03223781228829645, 0.060863445453307206, 0.0, 0.0]"
0.52,1,8,"[-0.005460166713669746, 0.005721876760217162, 0.0, 0.0]"
0.52,1,19,"[-0.057002295422454184, 0.11168825014349051, 0.0, 0.0]"
0.52,1,23,"[0.007994278977258894, -0.059582514997022835, 0.0, 0.0]"
0.52,2,9,"[-0.033407805847942236, 0.034817371614247625, 0.0, 0.0]"
0.52,3,13,"[0.023138267379114636, 0.009904463628309353, 0.0, 0.0]"
0.52,3,24,"[0.03749400349946534, -0.03190876564936323, 0.0, 0.0]"
0.52,3,27,"[0.07160896965474076, -0.0747218600067503, 0.0, 0.0]"
0.52,3,29,"[0.07635171603046331, -0.08861549215134798, 0.0, 0.0]"
0.52,4,17,"[-0.033159512437868716, -0.1254842048265737, 0.0, 0.0]"
0.52,6,16,"[0.012215692715808808, -0.016549628302004394, 0.0, 0.0]"
0.52,6,26,"[-0.01028086155329761, 0.036568049603402646, 0.0, 0.0]"
0.52,7,27,"[0.12383564858240614, -0.10613348165202113, 0.0, 0.0]"
0.52,7,32,"[0.11737538415833096, -0.1052458116059626, 0.0, 0.0]"
0.52,8,20,"[0.03556406827474539, -0.043476187343869606, 0.0, 0.0]"
0.52,8,21,"[-0.009878887496144012, 0.07207536916966019, 0.0, 0.0]"
0.52,8,26,"[-0.0047753589278301855, 0.036716375689593246, 0.0, 0.0]"
0.52,8,28,"[-0.004923222741552632, 0.026547333403418326, 0.0, 0.0]"
0.52,9,13,"[0.0, 0.012626125381128544, 0.0, 0.0]"
0.52,9,15,"[0.02303577465703753, -0.020247358262214098, 0.0, 0.0]"
0.52,9,21,"[0.0, 0.07149445047437473, 0.0, 0.0]"
0.52,13,26,"[0.009330170700846437, 0.036117543224696035, 0.0, 0.0]"
0.52,13,28,"[0.011794548558725616, 0.026341592930017182, 0.0, 0.0]"
0.52,18,25,"[-0.06574239409814653, 0.07386666720573684, 0.0, 0.0]"
0.52,18,26,"[-0.042814053738321874, 0.04853305797602454, 0.0, 0.0]"
0.52,20,27,"[-0.03961364920516908, -0.03963055845862836, 0.0, 0.0]"
0.52,21,22,"[0.07149968626986616, 0.0, 0.0, 0.0]"
0.52,22,27,"[0.032884771314789805, -0.042506293374983295, 0.0, 0.0]"
0.52,27,29,"[-0.04344546859159662, -0.07208429704900703, 0.0, 0.0]"
0.51,0,6,"[-0.003562834773725738, 0.002764628635870182, 0.0, 0.0]"
0.51,0,23,"[0.0, -0.059456494604204775, 0.0, 0.0]"
0.51,0,26,"[-0.034911705390663454, 0.042931903048759934, 0.0, 0.0]"
0.51,1,26,"[-0.03676850119169582, 0.04403503972297302, 0.0, 0.0]"
0.51,2,6,"[-0.009621846344635624, 0.006787129755144611, 0.0, 0.0]"
0.51,2,23,"[0.0, -0.0594541715713387, 0.0, 0.0]"
0.51,4,8,"[-0.04895914216431523, 0.03284030320270015, 0.0, 0.0]"
0.51,4,26,"[-0.08667678749998595, 0.08066174760738792, 0.0, 0.0]"
0.51,6,11,"[0.017566171255956997, -0.021686587365604765, 0.0, 0.0]"
0.51,6,20,"[0.028868502354220876, -0.0386474372521335, 0.0, 0.0]"
0.51,6,27,"[0.03158754513919096, -0.04040799191773173, 0.0, 0.0]"
0.51,8,13,"[-0.0042598628712602156, 0.014778512096485596, 0.0, 0.0]"
0.51,8,23,"[0.044433794331101714, -0.06378480448668598, 0.0, 0.0]"
0.51,8,27,"[0.0341058595032748, -0.040511846090606846, 0.0, 0.0]"
0.51,9,16,"[0.03795269426796265, -0.03786496791270799, 0.0, 0.0]"
0.51,11,22,"[-0.03403571315566488, 0.02919572535082884, 0.0, 0.0]"
0.51,11,23,"[0.0, -0.0594523974079557, 0.0, 0.0]"
0.51,13,27,"[0.06101872952572453, -0.061617708126452723, 0.0, 0.0]"
0.51,15,25,"[-0.0457595381219654, 0.06305376556212118, 0.0, 0.0]"
0.51,20,29,"[-0.035626754051764124, -0.06759825247091987, 0.0, 0.0]"
0.51,20,32,"[-0.040833781587184016, -0.06137161440957835, 0.0, 0.0]"
0.51,22,28,"[-0.005675487570423397, 0.026897564410725664, 0.0, 0.0]"
0.51,23,24,"[-0.059470448269675125, 0.0, 0.0, 0.0]"
0.5,0,1,"[-0.0013250290700182786, -0.0002875740720833188, 0.0, 0.0]"
0.5,0,2,"[0.0, -0.005168201817909841, 0.0, 0.0]"
0.5,0,11,"[0.00039256398483934946, -0.009011083760928278, 0.0, 0.0]"
0.5,0,15,"[-0.0015219667182351908, 0.0, 0.0, 0.0]"
0.5,0,16,"[0.0, -0.008164555269064991, 0.0, 0.0]"
0.5,0,24,"[0.0, -0.0029943501223844786, 0.0, 0.0]"
0.5,1,2,"[0.0, -0.005168519582645452, 0.0, 0.0]"
0.5,1,3,"[-0.035649846541975075, 0.0381861358038142, 0.0, 0.0]"
0.5,1,11,"[0.0, -0.00873662737662109, 0.0, 0.0]"
0.5,1,15,"[-0.0012363648325669123, 0.0, 0.0, 0.0]"
0.5,1,16,"[0.0, -0.008164555269064991, 0.0, 0.0]"
0.5,1,18,"[0.0008839500981630596, -0.009910460826519672, 0.0, 0.0]"
0.5,1,24,"[0.0, -0.0029943501223844786, 0.0, 0.0]"
0.5,2,11,"[0.0, -0.00873662737662109, 0.0, 0.0]"
0.5,2,15,"[-0.0051685281433486085, 0.0, 0.0, 0.0]"
0.5,2,16,"[0.0, -0.00816418848282204, 0.0, 0.0]"
0.5,2,18,"[0.0, -0.009323943197792384, 0.0, 0.0]"
0.5,2,24,"[-0.0051684669409660915, 0.0, 0.0, 0.0]"
0.5,2,28,"[-0.03310093517360914, 0.04052319116634002, 0.0, 0.0]"
0.5,3,16,"[0.05746488233704607, -0.05686481074743052, 0.0, 0.0]"
0.5,3,28,"[0.019524898536201363, 0.023308325100895828, 0.0, 0.0]"
0.5,6,8,"[0.0, 0.001969593678187939, 0.0, 0.0]"
0.5,6,9,"[-0.0013917663007722721, 0.009229720487791434, 0.0, 0.0]"
0.5,6,18,"[0.017634912677305596, -0.02234380281551415, 0.0, 0.0]"
0.5,6,22,"[0.0, 0.0027038408459401347, 0.0, 0.0]"
0.5,8,9,"[0.0, 0.008259025554009689, 0.0, 0.0]"
0.5,8,16,"[0.015662420214868196, -0.01864884912176972, 0.0, 0.0]"
0.5,8,22,"[0.0, 0.0027037869377954595, 0.0, 0.0]"
0.5,9,22,"[0.008258936637992133, 0.0, 0.0, 0.0]"
0.5,11,13,"[-0.04020528735933466, 0.043089745938909026, 0.0, 0.0]"
0.5,11,16,"[-0.006223505918186297, -0.0033368706515454196, 0.0, 0.0]"
0.5,11,18,"[-0.0036271143200994104, -0.006300255709046394, 0.0, 0.0]"
0.5,11,24,"[-0.00873662737662109, 0.0, 0.0, 0.0]"
0.5,13,22,"[0.01346384775953063, -0.0022523638190317433, 0.0, 0.0]"
0.5,13,29,"[0.07135055229920975, -0.08006487353010536, 0.0, 0.0]"
0.5,15,24,"[0.0, -0.00299441513670581, 0.0, 0.0]"
0.5,16,18,"[-0.0026506269199139147, -0.007336284599373379, 0.0, 0.0]"
0.5,16,24,"[-0.008164449462426032, 0.0, 0.0, 0.0]"
0.5,18,24,"[-0.009323822016928095, 0.0, 0.0, 0.0]"
0.5,24,28,"[-0.027451687115010646, 0.037312734568117, 0.0, 0.0]"
0.49,0,18,"[0.0014125522108714623, -0.010332615419654407, 0.0, 0.0]"
0.49,1,6,"[-0.002859562184150729, 0.0021979111821001417, 0.0, 0.0]"
0.49,1,9,"[-0.019698288279607352, 0.022194825369902527, 0.0, 0.0]"
0.49,1,13,"[-0.02150682346725027, 0.026277823250126522, 0.0, 0.0]"
0.49,3,6,"[0.0252645251616458, -0.01251217838900738, 0.0, 0.0]"
0.49,9,23,"[0.052011474094731544, -0.05901298759256157, 0.0, 0.0]"
0.49,15,16,"[0.0010396142548796945, -0.008914654186213783, 0.0, 0.0]"
0.48,2,13,"[-0.032879492568782524, 0.03680989930054185, 0.0, 0.0]"
0.48,3,15,"[0.036354766237351434, -0.03302029365193731, 0.0, 0.0]"
0.48,6,15,"[0.0018869301740202825, -0.002286790079959924, 0.0, 0.0]"
0.48,6,24,"[0.007128654307594839, -0.008223521397969537, 0.0, 0.0]"
0.47,0,9,"[-0.022611664925024554, 0.02512928001023389, 0.0, 0.0]"
0.47,8,15,"[0.00589461155035211, -0.005386069911248271, 0.0, 0.0]"
0.46,1,22,"[-0.008121182619612534, 0.007925014000834184, 0.0, 0.0]"
0.45,8,18,"[0.02319617020856771, -0.02633296802433309, 0.0, 0.0]"
