1,0.693,2.365,0.469,3.850,1.558,3.079,3.803,1.553,1.920,2.464,3.167,1.990,2.356,3.881,2.226,0.433,4.334,4.003,4.581,4.849,4.164,0.104,3.758,0.869,1.263,3.833,4.724,2.003,0.226,0.133,3.476,0.312,1.451,3.710,2.615,3.235,2.064,2.622,4.543,2.164,4.001,3.303,0.031,4.969,1.026,0.840,4.277,4.261,3.291,1.289
1,0.660,3.982,2.928,3.360,1.145,3.889,1.478,1.396,2.486,4.925,4.807,3.040,2.555,4.070,3.450,4.455,4.848,1.236,3.956,3.447,2.815,0.454,2.098,0.880,0.395,3.310,0.145,1.232,0.098,3.725,1.062,3.551,3.286,1.676,4.767,0.098,3.866,3.752,2.275,0.521,1.704,3.415,2.883,4.036,0.770,2.990,0.082,3.525,4.266,0.894
1,0.153,1.726,2.522,2.293,3.452,0.974,3.217,4.414,1.220,2.542,3.885,4.526,4.958,1.004,2.396,2.597,4.625,2.452,2.417,1.405,3.773,0.372,0.139,1.547,4.917,3.312,2.688,4.497,0.053,4.791,1.055,4.606,0.277,1.577,3.619,0.994,1.146,3.331,0.691,0.464,0.815,2.441,3.207,3.622,3.180,1.261,2.894,0.212,1.712,0.323
1,1.431,1.615,1.523,2.826,0.363,2.900,0.768,2.741,2.852,4.232,4.448,3.033,1.489,3.769,2.945,0.093,1.196,4.831,4.102,1.293,3.601,3.165,4.745,0.178,0.382,1.130,2.378,2.209,1.805,1.584,4.179,4.853,1.502,2.078,3.886,0.888,2.884,3.685,1.796,0.699,1.827,3.486,4.134,4.359,3.693,4.644,1.548,4.091,2.544,0.714
1,3.502,4.187,4.256,2.143,0.544,4.153,3.925,1.519,3.561,0.924,0.221,3.419,0.800,0.251,1.374,1.094,0.178,4.726,2.727,3.370,2.377,3.039,2.838,1.660,1.181,0.104,3.157,4.732,4.058,0.588,4.985,3.595,4.576,0.790,4.309,3.608,1.283,0.614,4.985,0.554,0.401,2.124,3.646,4.673,0.829,3.066,1.134,1.333,3.332,2.950
1,3.970,2.046,0.675,0.210,2.383,2.072,1.919,1.568,0.295,4.571,3.529,3.669,4.080,2.922,1.518,2.655,0.146,2.502,1.015,2.755,2.812,2.712,3.741,3.869,1.240,3.357,1.087,3.789,2.660,2.227,0.124,3.860,2.239,1.516,4.779,1.686,2.740,3.284,2.375,3.426,3.205,0.568,2.068,4.266,3.217,0.601,3.502,3.960,4.309,1.787
1,4.031,2.028,1.273,2.613,3.221,4.296,1.967,4.937,1.933,4.190,0.848,4.283,2.354,0.771,3.588,1.279,2.755,3.784,3.704,0.832,2.993,4.238,3.746,3.198,4.036,0.561,1.662,2.852,4.002,2.859,4.564,0.190,1.804,3.193,0.492,3.116,3.210,0.350,0.644,1.384,3.706,1.238,2.539,0.316,3.142,0.725,2.687,3.645,4.363,1.751
1,4.870,3.475,4.664,4.802,1.433,3.376,2.280,0.669,1.064,1.325,2.454,4.170,0.966,2.886,4.673,0.366,2.195,0.159,0.714,4.623,2.376,3.924,0.072,0.843,2.856,2.050,2.040,2.426,1.785,4.760,2.920,0.712,0.712,0.543,4.948,1.819,2.723,0.076,2.155,2.187,2.599,3.538,2.026,1.679,0.364,4.241,0.308,1.551,4.355,3.988
1,4.303,2.121,2.833,1.555,1.675,1.688,2.428,2.537,0.895,1.619,2.707,1.447,2.121,0.215,0.656,4.652,4.471,4.218,1.814,0.562,0.954,1.979,3.201,2.244,0.034,4.118,3.781,4.077,0.304,3.651,0.209,1.437,1.827,1.756,2.756,1.710,3.639,4.760,1.771,1.413,4.384,3.158,3.539,4.380,4.118,0.427,3.448,4.909,1.507,3.835
1,3.449,2.669,4.136,4.086,3.026,1.593,4.403,4.327,0.537,2.783,1.926,4.981,4.169,3.964,1.478,4.291,2.685,1.140,3.222,3.816,1.654,0.001,4.957,2.624,3.210,4.415,1.849,1.636,4.142,0.568,1.413,2.374,2.401,4.069,0.270,4.291,2.873,4.881,0.836,3.258,0.971,1.277,1.539,4.356,2.632,1.388,3.220,2.105,1.785,2.331
1,4.541,2.372,0.144,1.881,3.808,3.738,0.980,1.918,2.652,4.406,1.872,0.014,2.259,2.369,3.790,3.396,1.416,2.401,1.600,4.935,2.969,2.860,4.873,1.999,0.019,3.173,1.605,1.857,4.917,2.161,1.717,3.163,0.599,3.247,3.343,0.035,4.552,2.282,2.775,3.368,4.657,2.978,0.235,3.522,2.003,4.914,1.803,2.623,3.616,2.374
1,4.961,2.023,3.602,3.549,3.502,1.164,3.413,4.048,4.773,1.423,3.708,3.885,4.964,0.653,2.192,0.653,4.949,4.812,4.163,4.951,1.864,2.628,2.448,2.244,0.102,3.264,0.708,3.667,2.817,0.031,4.336,4.609,3.283,2.172,0.918,1.901,2.939,0.867,4.559,3.020,1.647,1.876,1.547,4.347,1.260,1.105,3.772,4.269,2.470,1.752
1,2.695,0.471,2.594,1.590,3.222,1.407,2.951,0.106,3.600,4.487,3.869,1.701,3.555,1.352,2.570,3.753,0.229,4.003,1.903,3.762,4.109,1.844,4.147,2.545,0.229,1.495,1.320,0.419,1.503,0.750,4.912,3.376,1.983,3.995,4.331,4.577,0.999,3.746,0.029,2.661,0.086,3.784,2.287,3.808,0.510,3.972,4.868,4.000,4.068,1.476
1,1.364,1.014,0.827,2.188,4.156,4.116,2.194,4.632,0.459,0.568,3.553,0.248,1.167,1.157,2.758,2.156,4.092,4.655,3.988,1.728,3.910,2.027,4.170,0.447,3.979,1.713,0.342,2.528,0.160,0.193,4.584,1.029,2.461,2.198,0.638,4.095,4.987,1.278,0.459,2.070,1.484,2.790,3.242,0.808,0.639,0.441,4.405,1.782,0.535,4.903
1,3.779,2.050,4.861,3.670,2.912,1.896,4.157,4.413,3.345,4.905,1.880,4.714,4.593,2.139,4.095,0.777,4.282,3.606,3.142,3.165,3.081,3.409,2.047,3.107,1.609,3.036,3.314,4.429,1.493,3.453,1.209,0.562,1.068,0.793,2.173,0.579,4.000,1.277,0.161,1.478,2.778,1.329,4.101,1.323,1.829,3.881,0.329,1.962,1.608,2.358
1,1.414,4.416,1.315,1.347,2.580,4.731,1.680,2.468,3.507,2.265,4.165,4.414,0.378,3.033,4.376,1.093,3.210,3.956,3.019,1.153,1.442,4.566,1.432,3.863,3.938,0.663,3.807,3.026,2.521,0.095,2.918,1.633,1.199,0.160,1.902,2.579,2.354,2.398,0.693,0.069,2.265,4.246,4.032,2.266,1.083,1.341,2.938,0.706,0.425,2.267
1,2.373,2.166,0.725,1.217,1.359,4.279,4.415,0.027,0.140,1.914,4.469,0.792,4.982,2.213,3.211,0.974,4.900,3.997,0.724,4.739,0.086,2.510,2.269,1.956,2.402,1.875,4.134,4.286,2.004,4.137,1.233,3.951,0.520,1.978,2.010,0.719,1.334,3.936,4.959,0.811,0.513,4.069,0.458,0.567,3.124,4.826,2.999,1.548,3.531,0.680
1,1.410,1.146,0.112,4.713,4.453,4.420,4.771,4.165,2.543,2.562,2.782,1.161,1.560,0.793,0.000,3.576,2.128,2.698,2.134,3.842,4.357,3.952,0.946,0.804,2.345,4.180,0.687,0.664,0.867,0.293,0.172,2.519,0.190,0.706,0.917,1.699,0.084,3.046,0.351,0.514,0.135,2.113,1.160,2.253,1.999,0.198,3.280,1.327,0.761,0.946
1,3.637,4.160,1.658,3.299,3.646,2.919,3.300,0.973,1.020,2.361,1.866,0.870,0.670,4.625,2.700,0.212,0.009,3.014,4.739,3.326,0.205,0.658,2.279,1.369,3.334,0.412,1.974,2.933,3.846,2.643,2.090,0.447,3.549,4.457,0.312,3.703,1.231,3.586,3.707,1.026,3.664,4.812,2.354,4.470,1.024,3.812,0.780,2.421,0.947,1.629
1,3.653,1.428,1.958,4.865,3.872,4.816,4.808,4.456,2.803,3.106,3.191,4.890,1.379,0.441,2.447,0.277,2.028,1.218,0.869,0.197,2.596,2.962,4.423,4.234,4.893,4.342,3.708,4.117,4.464,0.242,2.941,0.076,1.798,4.666,1.932,4.493,0.121,4.491,4.948,1.880,3.724,0.353,1.977,4.615,4.326,0.649,3.695,4.974,1.976,4.617
1,2.865,3.997,4.778,4.369,1.255,0.827,0.558,0.299,0.658,4.938,2.584,2.679,3.971,0.629,3.730,4.331,4.444,4.747,1.964,3.397,4.139,2.381,2.939,1.521,4.730,4.751,2.372,3.351,3.635,1.903,3.742,1.902,1.339,1.605,3.617,4.836,0.311,0.495,0.964,4.953,4.020,0.831,0.705,1.131,0.081,3.851,1.352,4.966,1.785,1.791
1,3.360,2.686,4.949,0.587,2.484,4.197,2.873,2.765,1.011,0.959,0.658,4.376,1.605,1.390,0.008,0.494,0.578,2.141,2.502,0.841,2.701,3.245,2.684,4.449,3.771,2.229,0.223,4.898,3.802,4.867,0.906,1.644,2.893,4.034,1.441,0.869,0.728,4.478,4.272,0.415,2.087,2.763,4.113,3.685,2.629,2.908,1.564,3.614,3.393,1.160
1,4.388,3.372,1.719,4.488,0.840,4.479,1.318,1.066,4.868,3.441,3.482,4.559,1.058,0.250,2.447,1.872,2.623,3.825,1.072,3.467,0.328,3.036,4.738,2.873,0.821,2.198,3.737,2.972,1.724,1.425,0.470,3.747,1.079,0.190,1.662,3.663,4.825,1.568,4.354,3.000,1.215,1.096,0.527,3.108,4.091,0.423,1.735,1.039,1.012,1.367
1,1.882,3.507,4.360,3.160,3.139,3.502,2.097,0.003,0.064,3.256,3.274,0.980,2.389,2.161,1.368,4.793,4.956,1.650,1.356,2.206,1.049,1.600,2.397,2.074,2.128,1.250,3.696,0.521,4.446,1.474,0.963,4.183,1.613,0.625,0.390,4.381,0.783,0.030,0.802,4.636,4.184,4.572,0.579,2.953,4.804,2.592,1.672,0.829,0.630,3.841
1,0.807,4.494,4.348,4.752,3.569,0.662,2.188,3.949,1.985,2.814,0.697,3.149,1.325,3.126,3.941,4.604,3.871,3.284,4.053,4.177,1.865,2.020,2.921,2.204,0.415,4.872,1.758,1.242,3.333,1.961,2.914,0.355,0.885,1.817,4.288,0.214,2.942,4.374,2.381,3.847,1.063,2.246,2.608,0.303,3.396,3.058,0.809,3.492,2.000,1.443
1,4.485,1.058,3.198,1.759,0.007,0.623,2.189,2.050,0.191,2.340,2.826,0.541,3.951,3.218,2.353,3.364,0.738,2.263,0.345,4.057,0.791,3.162,0.992,1.627,1.507,0.687,0.217,1.094,0.340,4.058,4.361,3.408,3.743,2.197,2.296,1.572,0.088,4.146,4.342,4.618,2.783,4.150,1.609,3.910,2.094,2.570,4.653,0.445,2.752,0.859
1,4.565,1.020,4.954,0.486,4.163,1.009,1.862,3.806,2.911,1.517,0.118,1.811,2.424,3.389,1.724,2.193,0.651,4.306,2.246,3.840,3.663,0.235,3.927,4.873,1.721,0.479,1.831,1.843,1.333,4.140,3.588,4.098,0.204,4.988,2.704,2.703,0.146,0.616,2.337,1.128,1.784,2.692,1.760,2.073,3.978,1.496,3.071,4.264,1.775,2.577
1,2.941,1.765,2.701,2.850,1.430,2.427,0.832,4.498,3.329,1.753,2.517,0.242,4.524,3.300,4.613,3.518,1.321,2.611,0.317,2.539,4.986,3.811,2.175,0.675,2.184,3.657,0.850,1.594,4.337,0.548,1.308,1.274,3.311,2.871,3.451,1.341,4.763,4.250,0.016,2.236,4.198,0.604,3.692,0.059,1.317,1.816,0.290,1.076,1.459,0.375
1,3.217,2.693,1.179,4.789,0.328,1.513,1.154,1.468,1.001,3.287,4.884,4.622,3.374,4.473,2.918,0.313,4.348,0.747,0.577,1.473,2.478,4.308,4.849,3.056,2.557,1.202,1.211,4.414,4.865,0.911,4.498,4.987,1.001,2.905,1.314,4.208,4.927,1.858,0.469,4.061,4.102,3.012,0.319,2.368,2.633,1.185,3.825,4.366,3.454,1.247
1,1.364,1.211,0.081,4.410,3.275,0.126,0.418,2.167,1.009,1.669,1.016,4.249,2.872,3.572,4.532,4.560,4.754,3.977,4.311,1.093,1.468,1.497,0.341,1.220,0.032,1.746,0.672,1.620,2.573,3.957,1.052,3.308,1.293,1.001,4.697,1.199,2.115,4.474,4.918,1.301,4.608,3.448,2.838,1.199,1.362,0.862,0.438,4.448,3.291,4.837
1,1.248,0.059,3.586,2.032,3.540,1.548,4.295,1.986,0.638,2.626,2.700,3.094,2.148,4.354,3.457,1.977,1.859,1.096,3.973,4.741,2.012,1.126,4.788,2.667,2.885,1.378,1.842,2.122,3.749,0.352,0.667,2.581,0.723,3.457,4.946,2.602,2.276,3.102,4.484,2.856,0.975,4.389,4.541,3.194,3.243,1.038,4.373,2.121,0.630,4.992
1,1.438,2.994,3.197,2.416,0.515,0.229,4.920,1.700,1.784,3.635,1.615,1.711,4.608,3.778,2.426,1.052,0.585,1.932,2.437,0.158,2.949,3.148,3.609,0.177,2.090,1.419,4.877,0.843,0.708,4.338,2.287,2.690,3.113,3.285,3.826,1.506,3.296,2.507,3.562,1.808,2.274,2.987,1.167,4.205,4.190,2.267,1.801,0.777,0.677,1.566
