1,1.509,1.186,3.495,1.113,2.741,2.581,2.041,4.545,1.403,3.947,1.309,1.057,2.132,1.631,2.590,3.764,4.219,2.241,2.709,4.609,4.195,1.853,3.130,3.075,2.958,2.766,1.432,2.122,2.609,1.656,2.092,1.325,1.760,2.892,4.769,4.627,1.331,4.594,2.535,2.850
1,1.023,3.200,3.158,2.862,2.043,4.989,3.341,3.361,2.994,3.773,2.102,3.345,1.152,1.007,1.739,3.844,1.291,4.244,3.367,3.999,1.619,1.585,2.531,4.450,1.822,3.741,3.298,4.702,1.475,3.649,2.721,2.119,2.387,1.096,3.826,2.540,3.187,1.680,1.200,1.769
1,4.273,2.662,4.426,1.041,3.411,1.820,1.950,3.267,3.841,3.560,4.911,1.340,2.446,1.936,4.842,4.862,2.083,2.417,1.806,4.588,1.676,1.008,4.601,1.358,1.535,3.194,1.793,1.957,4.564,4.586,4.685,1.101,4.075,2.989,1.559,4.000,2.966,3.736,1.983,3.202
1,1.680,2.179,2.219,2.396,3.578,3.755,3.853,4.760,1.490,3.673,3.293,3.447,1.311,1.969,4.441,3.043,2.392,3.504,2.592,3.102,3.959,1.185,4.138,4.086,4.681,4.656,2.415,3.866,2.907,1.896,4.348,3.489,4.360,2.740,3.256,4.146,1.796,4.263,1.564,1.673
1,2.575,4.846,2.186,4.901,1.585,1.633,2.568,3.729,1.693,2.468,4.584,3.744,1.023,1.450,1.153,1.290,4.416,1.326,4.055,1.363,1.839,1.343,3.808,2.973,1.638,2.809,2.472,3.703,3.907,4.108,1.705,2.817,1.418,3.537,3.883,2.937,3.343,4.185,2.168,3.237
1,3.404,2.677,2.814,2.074,1.496,1.725,4.137,3.928,3.106,4.180,3.113,3.456,2.202,3.878,4.005,4.318,1.519,4.447,3.944,4.216,1.274,4.065,1.280,2.146,4.376,4.030,3.564,1.349,2.832,2.808,2.150,4.745,4.652,2.897,4.761,2.605,4.652,3.242,3.982,1.394
1,4.180,4.601,1.877,1.115,2.678,3.738,4.657,3.653,4.906,3.602,3.212,1.022,4.497,4.454,1.900,1.571,2.654,1.521,1.005,3.345,2.509,4.271,2.280,1.073,3.648,3.599,4.005,2.959,1.998,3.724,1.441,2.278,1.843,3.664,4.655,4.489,3.347,2.549,4.979,4.111
1,3.611,4.246,3.290,2.060,2.572,2.469,1.351,1.258,2.513,2.544,3.030,2.519,2.470,3.761,1.141,4.978,2.834,1.442,2.541,2.389,2.388,3.898,2.470,4.121,4.412,4.692,1.680,3.073,2.772,1.875,2.225,4.114,1.124,2.457,4.701,2.460,2.814,4.169,1.928,2.571
1,4.526,3.628,3.895,3.796,2.461,4.591,3.214,1.538,4.377,3.783,3.849,4.041,1.096,3.934,4.834,3.133,4.020,3.539,2.343,1.379,4.593,2.650,4.166,1.803,1.345,2.401,3.794,1.984,1.993,1.793,3.783,3.682,3.166,1.553,3.452,2.768,2.866,1.048,4.748,2.185
1,2.214,4.140,1.091,1.287,1.032,4.214,2.878,4.692,4.899,1.232,1.075,2.275,3.390,2.472,3.819,1.351,2.041,4.459,3.191,4.570,3.780,4.384,4.928,4.979,2.272,1.372,4.721,3.788,3.137,2.117,2.175,2.025,1.168,3.761,3.982,1.276,1.738,2.767,3.148,1.928
1,4.809,4.459,3.608,3.518,3.953,3.495,1.545,4.009,2.517,3.785,2.922,1.660,4.653,4.098,1.489,1.366,1.871,4.501,2.969,3.748,3.720,3.286,2.521,3.766,1.824,1.859,2.934,4.181,3.022,3.718,1.894,2.579,1.159,2.854,3.618,1.275,3.130,4.418,3.895,4.818
1,3.860,1.869,4.695,4.713,1.421,2.571,4.646,3.258,4.318,1.760,3.587,1.245,2.826,3.749,1.213,1.340,4.656,1.432,1.097,1.047,4.944,2.200,4.006,1.406,4.689,2.651,1.754,1.171,4.351,1.181,2.737,1.576,3.542,1.254,1.655,1.470,4.799,2.860,2.149,2.674
1,2.625,4.489,3.425,3.749,2.369,2.315,3.279,4.863,2.435,3.272,1.179,1.502,2.067,2.780,4.483,3.294,2.495,2.293,1.569,2.440,3.066,2.294,3.124,4.128,2.004,2.036,4.869,3.295,4.040,1.668,2.200,3.968,1.883,3.280,1.806,2.683,1.685,1.078,1.577,3.988
1,4.385,2.656,1.714,4.579,4.251,2.284,3.861,1.374,3.522,3.598,1.550,1.306,4.318,3.425,2.116,4.384,3.332,1.431,2.190,2.540,2.545,4.426,3.033,4.805,2.153,1.225,1.677,1.395,3.583,4.246,1.737,3.027,2.453,3.756,1.333,3.113,2.984,1.775,2.986,1.752
1,3.931,3.716,2.256,4.271,1.291,3.056,3.118,2.376,4.489,4.444,1.997,2.051,4.697,4.863,2.961,1.632,3.041,4.686,2.149,3.824,4.472,4.711,3.572,2.043,1.345,4.575,1.787,3.704,1.338,4.389,1.653,1.797,2.912,3.922,1.364,2.493,3.186,4.346,1.604,3.699
